V1,V2,y
0.7600437263657072,-0.33767691198202465,0
0.014630247001305108,0.018611032351338208,0
-0.5142613686763609,0.2553311356616801,0
0.7979940272127899,0.24060298449604334,1
-0.11605514839364783,0.3773892191726924,0
-0.4853828987972115,0.7613673525394642,1
-0.9929580944013565,-0.036081297472825735,0
0.826119913628329,-0.04404689580404986,1
0.4025168846794651,0.7161726627048686,1
0.5022703652482976,-0.7848291718933764,0
0.8844477100078227,0.7173978958111269,1
0.048852259197684766,-0.3992183196015682,0
-0.18302787595619363,-0.671518407372361,0
0.6121631755739962,0.7565163489574172,1
-0.56972181559911,-0.6394419193570369,0
-0.2774750738966141,-0.7245969573259181,0
-0.43411094492703084,-0.5733822855944974,0
0.3401251878022218,-0.2618654857771152,0
0.22609260009207421,-0.11445442473137724,0
0.2196684610645412,-0.7368150197236358,0
-0.05588050503145103,0.13352314847993263,0
-0.08546694638061436,0.019994302911027217,0
0.16604162258963795,0.5401999891373783,1
0.21143452648110506,0.4012457747858429,1
-0.588918558933377,0.34656646125436086,0
0.3118820324668963,-0.2769030705749378,0
0.0927432578357017,-0.2759965240368014,0
0.7902414634055179,0.3056219377756706,1
0.1063095886103651,-0.23936614560947733,0
0.5246538959086919,0.9157854738546549,1
0.10991406423569239,0.4506925216908,1
-0.06797811472890714,0.32661527579569016,1
0.775984316487565,-0.05469816506961367,1
0.24784768855341555,0.7417408555545961,1
-0.8968677012205608,0.9721482513567428,1
-0.5029552645335222,0.4923326223956126,0
0.7406756791947817,0.4462989100406842,1
0.7202332910849505,-0.9336812734333477,0
0.06505672752532599,-0.7716270089674198,0
0.28667472945107497,-0.6590756396714212,0
-0.1674845327291048,0.46424143408406326,1
-0.9757840538157319,0.5026232116986693,0
-0.7052947023755236,-0.5797049377698489,0
0.01620328329957821,-0.19656158765169995,0
-0.15197390699779723,0.4516663403926109,0
0.534407107809618,-0.17615976827623148,0
-0.0035078158819219496,-0.9472727494023705,0
0.11991093861690527,0.6852413944033535,1
-0.8150843771362108,0.45307632681369503,0
0.5435034370174949,0.6907969419497619,1
0.5979502423766812,-0.3753849413144865,0
0.7935445868555151,0.7487678627806387,1
-0.401499775933587,0.032967196101609586,0
0.7473207148607246,0.8738446185253863,1
-0.6887568445079502,-0.16623058809190971,0
0.3791520966280155,0.2507162589176559,0
-0.8730654987929511,-0.42495122365628535,0
0.27589418338399185,0.31090110110909785,1
0.7946154631353675,-0.40143562873566974,0
-0.40962532955136033,-0.3978329794497817,0
0.6009782183901449,0.8320022913084011,1
-0.8591523710870645,0.579796107682129,0
-0.9352757506330256,0.7453689164494579,0
-0.8295189850674787,0.9065495824223839,0
-0.93128705730168,-0.8078417885345963,0
-0.7308380330067747,0.8630285841439123,1
-0.5947756173025545,-0.2795796471119518,0
-0.5406525449089301,0.48467607219870845,0
0.20084774810991624,0.31307984248129417,1
0.6319945481420219,0.265573504004081,1
0.736466885793202,0.4392166326542617,1
-0.3167738614327533,-0.6469170253026824,0
-0.543080429688928,0.5161396059464209,0
-0.33172784361873675,0.9751038035204547,1
-0.2228907140796026,0.08154591286896862,0
-0.08963792950998317,0.8039302709679088,1
0.028405898849781508,0.9581476233333857,1
0.18121012309789664,0.61511014367021,1
-0.34131826210028837,-0.9822578073747856,0
-0.254265144058075,0.2917723580811964,0
-0.5675421372405878,0.4529623975209631,0
-0.8271638405853894,0.04625990272315583,0
0.1754157530729039,0.5928105254796843,1
-0.18897268732062455,-0.5612942513585035,0
-0.9139999922368098,-0.5380930075305357,0
0.3015778325937808,-0.8544561536211668,0
0.7176329315769836,-0.7055305213629604,0
-0.2831172629646712,-0.10512886147721323,0
-0.6865000973941386,-0.6602332321134685,0
0.45285958362338263,0.7173956635984811,1
0.062015903586560395,0.26134788162760203,0
0.9392382925549663,-0.8889112003619677,0
-0.78087403040069,-0.3653247636661301,0
0.6123671521598499,0.37803699258602186,1
-0.9654129138917602,-0.04341308656671505,0
0.08960418460679409,0.11373836611018229,0
0.5196655789902183,-0.77029718106352,0
0.04026582727307426,-0.47500574865421963,0
0.518815216236546,-0.14085982102187256,0
0.7045760915825543,0.3432369753580169,1
-0.7406097900169692,0.4447612541188861,0
-0.8528555971874923,0.6963575569649758,0
0.5557356652677803,-0.31586921288347347,0
-0.37727635249775826,-0.24395132593305058,0
0.7404266383720091,-0.05228233742745969,0
-0.8470301670135472,0.21248371443064262,0
-0.008934268271170609,-0.46775852284436614,0
-0.8457336590686355,0.43286962407405616,0
0.7852454666365438,-0.5973949674648493,0
-0.791547398518285,-0.15973556281624068,0
0.7432762748999404,0.4490948638076613,1
-0.30697541643456283,-0.0391564634339816,0
0.8320516724664353,-0.18420667151849424,0
0.6690766281167366,-0.3609168407023471,0
0.7141501696079333,-0.8932795414364836,0
-0.6799090908096876,-0.38841160092374993,0
0.1309213877525719,-0.7378957657718872,0
0.45601988380499914,-0.26939944413435724,0
-0.7369367102811544,-0.5048380950956415,0
0.48708667155332663,0.776347688468114,1
-0.9630464436063333,-0.9210888352694251,0
0.02159635098859858,0.4032876598931614,1
-0.7230411658004623,0.6002981561503755,0
-0.7769816094637907,-0.29645818962176795,0
-0.03479857216088811,-0.4698509133066755,0
0.4903052413781468,0.02523857741452895,0
-0.5865988993345748,0.8647659852634808,0
-0.18284229418996967,0.6341999506046843,1
0.5105872627463981,-0.19514593990043183,0
0.2135363810123676,-0.07148092292611219,0
-0.020121495750364593,0.1340365200695688,0
0.6741237851134305,0.15356992874484598,1
-0.2141706090936637,-0.3756233903763362,0
0.4402630844052282,0.16131781512570242,1
0.3145766327319599,-0.6751455907401969,0
0.4083123600248457,-0.4719685956603199,0
-0.9390002463366929,-0.8954461407237915,0
-0.1273699960913619,0.25419158577801393,0
0.9735403843797266,-0.20935208906752223,1
0.8207172018520543,0.4759304704046583,1
-0.9403289296411455,-0.7407987591233394,0
0.2599338127493911,-0.16655229975219554,0
0.9968618617444291,0.8788807034877322,1
0.2762974213428131,0.1950912802233571,0
0.012131440453470033,0.47260338369340693,1
-0.748987377300719,0.7744100283361857,0
-0.6654683908828423,0.9888408782361919,1
0.7891662632642111,0.06573091422048005,1
-0.8684822108625065,0.3923186162786614,0
0.16740414673533666,-0.5481017880969958,0
-0.20707703882093642,0.7286198170771923,1
-0.6035232743971759,0.7411155723812946,0
0.9414862456127646,-0.4401657407765689,0
0.9266579152019196,-0.902546617158172,0
0.2210856585646679,0.18086705265826963,0
0.4961159850461445,-0.6452537685861843,0
-0.03156281892845536,0.953039389123955,1
0.09475031063768702,0.9636519191802764,1
0.5271432152165771,-0.9251419140057748,0
-0.9306701339071,-0.5679967275488611,0
0.8128335372839137,-0.5707446727861412,0
0.7462001397066294,0.36816753768233723,1
-0.24372439233309406,0.8561218961458024,1
-0.09013078669106278,0.36318789965233633,0
-0.45201048270724065,-0.7384328972611043,0
-0.6674123237518299,-0.8856807763493717,0
0.7592804394704775,0.254101532413582,1
0.626044240379412,0.7168951710324616,1
0.09007211605571741,-0.8004404729309829,0
-0.6283505167586305,-0.017423313511417238,0
0.06592729550090892,0.7727717420307325,1
0.32803519903454226,-0.8702976150079167,0
-0.9435296411617546,-0.07082335259321115,0
0.14515653249868987,-0.002999782023626496,0
-0.5545972745054426,-0.1751859624015446,0
-0.43640322742434323,0.574308507572272,0
0.6055203889175935,-0.30824203581566145,0
-0.09567584962142406,-0.14602070548442692,0
-0.5290977864366764,-0.42206851354783126,0
0.5175534467546477,0.981446840874918,1
0.02902980334626659,0.8375647050215236,1
0.07017808737221687,-0.14021278757941258,0
-0.15984413153520927,0.013347672773485364,0
-0.5718704111151205,0.7482925259486284,0
-0.7820609437142696,0.1406018531373734,0
0.785339377069594,-0.32156849174162416,0
0.7330653570221508,-0.8209608713995844,0
-0.926221383560861,0.7995229656851315,0
0.9038379544870689,-0.7058763637363776,0
-0.8650067642518022,-0.16864083334092927,0
0.00961186121025337,-0.658811739536673,0
0.2811110797375733,-0.17931962997460715,0
0.36559238516981507,-0.6997447248279458,0
0.15147770329513155,0.32493552513098045,1
0.32126616337500336,0.4439213377659501,1
0.40981850895093697,0.06784426569290525,1
0.5140169354361286,-0.8282050434107859,0
0.7221580206055647,-0.7853347491788738,0
0.8534472500896242,0.012063881202158733,1
0.009442279410077914,-0.7095591274643909,0
-0.6563718674593753,-0.8540909818625113,0
0.7594899467264158,0.46739071363143814,1
-0.03429986119764816,-0.5480862744456643,0
-0.7561101713766369,-0.5235273678520955,0
-0.8187127100139853,-0.32314506567822043,0
0.9906840414265576,0.09690281842195514,1
-0.8131676121608986,-0.4723627318138641,0
-0.3634395354903932,-0.8383342031325518,0
-0.9094823713538251,0.9732089860542346,0
0.6904047894061669,0.5884567986096729,1
-0.33173170933041085,0.5098029300441564,0
-0.7939565684530567,0.25464852776362945,0
-0.7930304082250945,0.7265284569800683,0
0.9057681688732846,-0.7204394942389083,0
0.26356385766376644,0.20610374332516068,0
0.7487923271808574,0.3189536769187258,1
-0.04405681545697315,-0.12598312920931276,0
-0.7362478364251046,-0.22758254185988158,0
-0.47474212766561297,-0.7100844913406696,0
-0.48110893281419753,0.03538347958584365,0
-0.05866421491506735,0.0766105385411211,0
-0.7565962006009024,0.8756045298682422,0
-0.3886397289521637,0.2957121033483656,0
0.8069703484907933,-0.4823781232742128,0
-0.2380251702510905,0.842760188040804,1
-0.08531273808715945,0.25860785559035193,0
-0.8870335894393888,-0.5499693102317633,0
0.2300672548730074,0.30742060775547975,1
-0.5783099956487723,-0.04671228347919265,0
-0.7312172087310036,-0.5047956578584742,0
0.130648950079697,-0.37827193400859804,0
0.761459164261348,0.5895007169515136,1
0.18248334201903327,0.5783532744610982,1
0.031650082775670496,0.40173409468146537,0
-0.40688855528189705,-0.951982410255289,0
0.47740907202092586,0.8190249436457384,1
0.11218867049477232,0.48804657182998956,1
0.7105520896265931,-0.5324855496805183,0
0.8002115279693274,-0.6730702262899144,0
-0.5794678896956216,0.002714524319333833,0
-0.14479076309977712,-0.8998739414640184,0
0.12852219211837435,0.3469761985627833,1
-0.8360266871885438,-0.36726816156048403,0
-0.7015758295837653,0.6393981493564789,0
0.13879444962452214,-0.9281141064628011,0
0.6660419655253169,0.1115106588707857,0
-0.34405745037023716,-0.23608170946542995,0
-0.1052941067720401,0.9251669593814542,1
-0.5369985915526367,-0.6314720235839932,0
0.9693467192110159,-0.5218003128868187,0
-0.8198896370772997,-0.3702558378970806,0
-0.4213521807406624,0.9363060662228939,1
0.5300693884401533,-0.8364186288757498,0
0.5438328132381751,0.7127603016323032,1
-0.09560954225855611,0.8097877437140104,1
0.7119983087378015,-0.6278057255709764,0
-0.32101486636009713,0.4456187788264363,0
0.7144756672066781,0.8863341740751216,1
0.7232086888341585,0.3722020173750027,1
0.6201306404900044,-0.1646965979425088,0
0.7101928101397235,-0.048489127740309224,0
0.4412723843733273,0.43691390492201343,1
-0.4080417238025349,0.685272415946635,1
0.3865381942247672,0.8613610098552233,1
-0.775635565291255,0.6214458896022745,0
-0.6906926088906693,0.5296035315739318,0
0.6307711269167606,-0.0023411207368977394,1
-0.8158018646438081,0.010611242357381423,0
-0.5861730712909472,-0.4656102016853976,0
-0.4772602997676625,-0.38814032026626943,0
-0.09162212115999857,-0.4929932957621348,0
-0.5577467687485305,-0.49144113759407126,0
-0.3978781616880658,-0.36957042273005136,0
-0.9978343799946408,-0.3127519806152135,0
-0.7589633738768593,-0.72573541824687,0
-0.1118179416592564,0.1722520388364286,0
-0.6218320971402846,0.6846674954201748,0
0.4571209902387803,0.2418312880715341,1
0.49431612458504715,0.28584046369428195,1
0.45842810870295425,0.9508576947730423,1
0.6662047084736316,0.2748376734130178,1
0.4904944139305125,-0.1877238000539303,0
0.9098953941565784,0.5018784113600931,1
0.2092099662238085,-0.5322069448940767,0
-0.8011536387214708,0.953012364587601,1
0.18421182791667645,-0.518208365636676,0
0.5114270569057671,-0.7089112233632993,0
0.05660226717383732,-0.753594411647101,0
0.18406132141324472,-0.9872774355747254,0
-0.3102958438029162,0.003309686637998688,0
-0.7072455665455739,-0.7745037137841893,0
-0.5889336123966602,0.3928941018364238,0
0.276643369431258,0.6921817259676402,1
-0.786643277867503,0.29590294170551923,0
-0.3602239573847945,-0.51198462954153,0
0.6989362257957186,-0.2981335815749018,0
0.011741692931600989,0.3571952251432884,0
-0.3577414708722173,-0.8534578833150637,0
0.9088749802839187,0.7349235257129498,1
0.7901086784498141,0.48785145726046086,1
0.32578912060519216,-0.1526087444595854,0
0.7711294475260291,-0.6912880084561961,0
-0.8916290915943503,0.4580921729189338,0
0.6571058361259723,0.7293453769584268,1
0.9109010799445141,-0.36439580275187633,0
-0.7139693330379553,-0.25451132400136833,0
0.21483354625851359,-0.6785409923046226,0
0.556988320688911,0.8693554755563491,1
-0.802284045521644,-0.22283629270548588,0
-0.27163401907795337,-0.002620474858004318,0
0.04316127012459425,0.2643001857599938,0
-0.6631147485004911,0.3769235332235257,0
-0.8822050736514739,0.8615779474943162,0
0.22942301042723567,-0.25482996347456255,0
0.17464108395808342,-0.7069100070506011,0
-0.5589522456969171,0.623214082092191,0
0.6928698058840539,-0.632203581407254,0
0.5824121568273424,-0.29775175662737685,0
-0.2671197706347319,0.5672342219191697,1
0.2291686523208747,0.827219664985638,1
-0.49698786242126936,-0.6876501462544684,0
-0.030905118474357396,0.3312330816781843,0
-0.3316099902708256,0.28071967570696676,0
0.870676719270008,0.24034999422221803,1
-0.19563632287461963,0.8561043651221518,1
0.22044838831991886,-0.7977535248935639,0
-0.5078075620504037,0.078540069809099,0
0.16455873829053647,-0.13137810771585312,0
0.11775432371252381,-0.991504853825776,0
-0.9489643708583768,-0.7008854274430827,0
-0.20751381449035544,-0.7754400795541474,0
0.5088388473540051,-0.8530868679213561,0
-0.8205338947787524,0.014327756840053718,0
-0.7017264196223114,0.411183222185191,0
0.09298944889482064,0.02439581705365068,0
0.019691468778973542,0.12078077224827632,0
-0.3337523350272862,0.7032051275950506,0
0.0498896075630364,0.19888447397822206,0
0.17489891443666594,0.8628146053826777,1
-0.9163273854301337,-0.3727229472552509,0
0.5436004722429475,-0.8998988535965315,0
-0.979210705964326,0.535985930998077,0
-0.6170329249821451,-0.13548548377978298,0
0.532487466908468,-0.13811606888179773,0
-0.42246496352504126,-0.5544732778424455,0
0.41336290042638035,-0.47396195287446385,0
-0.764877224329751,0.8391650873450958,0
0.5446283533506817,0.7919362055797066,1
-0.2828380515686202,-0.782533434009266,0
-0.5293147340019568,-0.19224808393378034,0
0.5401851090589267,-0.9688483630545552,0
0.9545102221208615,0.9370936104180612,1
-0.39334074569228306,0.9168589381425483,1
0.28609061529746493,0.9502466937001366,1
0.4678273148326888,-0.9741171837544829,0
-0.9212028834201103,0.1239754565508917,0
-0.4742710129114309,0.9325379854418732,1
-0.31077412880206334,0.3090848026620461,0
-0.18482365595050942,-0.21966927617640875,0
0.6607548864995445,0.4245911646215328,1
-0.34411617523549687,-0.7943084936312972,0
-0.7176697294741889,0.3063950977463128,0
-0.17450916963820062,0.17848752406528257,0
0.7225838674075058,0.9192581285495909,1
0.8644180548679525,0.4439506266019113,1
-0.34939331831470444,0.5787334647858025,0
0.17719033958164188,0.4755436488674569,1
-0.42083679497672977,-0.10239326025106599,0
-0.887803166322606,0.24410783480582365,0
-0.9410415132920162,-0.04002160826821233,0
-0.9582575732645306,0.16647092525216411,0
0.13533124926602813,0.26096959069115133,1
-0.7329334818477722,0.461975007059199,0
0.7791640281487022,-0.4874539193921068,0
0.7268951952957339,0.15042447336209075,1
-0.7083049152544778,0.7984638414717251,0
-0.9097511595207608,-0.5866165084736736,0
-0.4249173867259337,0.19259057129403034,0
-0.2978047328023077,-0.8770818720930285,0
0.7721467202030146,0.3418811454149471,1
0.9255899630839073,0.43327292140880314,1
-0.8927576690510488,-0.5582507389669948,0
0.5753280287331617,0.6338270804287987,1
-0.41577537901567396,0.32166623934516836,0
0.452798169653694,0.8462695879719271,1
-0.6002276985577721,-0.5262665280967991,0
0.19146141868353794,0.9943606680032049,1
-0.14204459081453047,-0.34369035124550606,0
0.471643178319638,-0.6838606114822006,0
-0.7715908121508634,-0.29111702205253254,0
-0.4026452982567259,-0.668616575107063,0
0.20341931502278943,-0.23614417758817852,0
0.4413248377460852,-0.8548507918230355,0
-0.21250374436888197,-0.9558942628917171,0
0.11105027119646138,-0.9024707904972908,0
-0.6370518923660047,-0.2385479920334861,0
0.2678892805031985,-0.029730461887799153,0
-0.26622356125125646,0.9290138040611371,1
0.5513401259656283,0.4604393790840351,1
-0.8279177649099903,-0.7744556346976021,0
0.10365430942804066,-0.8365387150196317,0
0.0426005523322035,0.23729289795413688,0
-0.48454986060291394,-0.1497155703353028,0
0.2657516740128554,0.37214064886888854,1
0.5993634465966635,-0.40816472877893206,0
0.9756687161770701,0.971301231734591,1
0.4351728215749615,-0.23458576504228668,0
-0.6780273006800239,-0.37725246653078903,0
-0.19710722573617323,0.32010467215119465,0
0.3887310418934644,0.11396448384667046,0
-0.7221398648712174,-0.134462021085328,0
-0.3440861676915994,-0.4762235489770079,0
-0.46630210086932133,-0.6593240875954809,0
-0.783650554811486,-0.39271395131643905,0
0.8336267538721847,-0.06258418145358147,1
-0.4883880499243378,-0.6857524825068209,0
0.793194057654055,-0.5507421910750452,0
0.6535908489705962,-0.6263118739826317,0
0.7837615094689321,-0.07659664807848054,1
0.7530532895756994,-0.9304754062021772,0
0.6640728248938332,-0.19915010547118617,0
-0.15672845656251888,-0.3468038511246423,0
-0.24794093196594846,-0.7144392101303745,0
0.7865272933934118,0.4482469641600346,1
-0.19798740263919323,-0.028639769771405588,0
-0.19152833699415805,-0.5081948673915018,0
-0.06851619515610063,-0.3536172857084543,0
0.45262596371753294,0.3369490871992189,1
0.3852833916867764,-0.7945871279351979,0
0.5388462501060731,-0.42996866430604697,0
-0.783791714261389,-0.6810481909661821,0
0.23022851231628327,-0.517404086246801,0
0.9510000709325317,0.09719854144459728,1
-0.3822235691550613,0.9630238285392343,1
0.8460039430703783,-0.8564793766942813,0
-0.45822726643699574,0.7295241273049968,0
0.4821976196673379,-0.21520505610538865,0
-0.5533472232206404,0.4628862989017106,0
-0.71504603289022,-0.9808438293730894,0
0.24327228795676947,-0.37768378572768513,0
0.2114980674854896,-0.4418448328113107,0
0.31794005522424174,-0.6165986731288724,0
-0.8014193104062439,0.9007809069309536,1
-0.20180794564433113,-0.8453238787081707,0
0.643803740810498,-0.6176080710070855,0
0.15635408652632643,-0.12902089313851817,0
-0.4005361667529779,0.030007817315961693,0
-0.6199744490440644,0.13072728250127774,0
0.4060943017837395,-0.7691201594355992,0
-0.17073817961478754,0.8853379178752683,1
-0.3762679752919875,0.36251281569448435,0
0.7112350591322247,0.8287735612560492,1
0.8685557503746766,-0.8576511590739779,0
0.4302485345588152,0.7560422552297252,1
0.9789718527685638,-0.580488950368526,0
-0.8578883928141359,0.6071634032323203,0
0.6073254208742933,0.40526005425189404,1
-0.18645293007478525,-0.5652512327747954,0
0.2913736589931162,0.8082052494827268,1
-0.3655837207115442,0.46539340065475354,0
0.481143280345143,0.5358494643884357,1
0.8171494794269434,-0.25987588532357964,0
0.6582971126838295,-0.9477441866727891,0
0.48302161321799164,0.34020639051314405,1
0.8613292869023468,0.9821782293690537,1
0.12156646152853168,0.5881514268052197,1
0.6706563291774932,-0.207762869107311,0
-0.704711727366848,0.20886147244321296,0
0.48626879442308657,-0.4511649238140485,0
-0.4485950736017503,-0.8152816855772957,0
-0.7768642388378857,0.03926983267583806,0
-0.4152118300082561,-0.23460934846188963,0
0.6152696924319645,-0.3343206134343062,0
0.37507054924061745,-0.7812989562539423,0
0.6287358702973587,-0.5715404527377619,0
0.7990822592028777,0.4885009181325899,1
-0.6467711736045143,-0.8372946421248124,0
-0.11504465555614574,0.14172694124603225,0
0.20643825339923394,0.9960097958479541,1
-0.5030335758729867,-0.12727989107761695,0
0.8069538620872203,-0.9348510032681263,0
0.6737408501785178,-0.9477855323747992,0
0.941482482668351,0.7376659125459948,1
0.5638774106172766,-0.9505906426614652,0
-0.28870373601034216,0.4991699186098044,0
0.9672653090501362,0.08028094877910408,1
-0.03740882291662828,0.25869139686826204,1
0.28499634508610994,0.13260957449602828,0
-0.2529876796418917,0.38509374559699494,0
0.027750795180621513,0.8988214477035248,1
-0.040079044654692586,0.7382709365157596,1
-0.41710885862798963,-0.7463494779167972,0
0.47366029249052355,-0.42183857838419536,0
0.9579997774937679,0.36023522415095455,1
-0.24071964774714605,0.7929310273058405,0
0.7994468350349091,-0.8768478593406104,0
-0.063162581119111,-0.3947109747825248,0
0.3197983059383094,-0.5529973669736372,0
0.8231095560737416,-0.5698469245174163,0
0.5923709810168525,0.37933289560762873,1
-0.496601084358536,-0.11088168851809765,0
-0.2838271153424643,0.36383027272693624,0
0.10083446028598564,-0.5782761734089452,0
-0.1905534568696179,0.4729702434421337,1
0.7085582121647356,0.21391495068113575,1
-0.9157297558799289,-0.8914262973221048,0
0.30859667014932657,0.8685377134918455,1
-0.4596390855358221,0.4190868179135194,0
-0.6690591899177489,0.8040951317243035,1
-0.09613482303073484,-0.2405108098999338,0
0.9400234516480821,0.1993350582304554,1
0.47375878354193435,0.9791500873340997,1
-0.005467612687849899,-0.6084369358611252,0
-0.5785449961614737,0.11195666148126171,0
0.08599730956007523,-0.8461476241876398,0
0.46020022496410506,0.2169698214853959,1
-0.4432421532359605,-0.34989276667022184,0
-0.8578502043233274,0.41216785458034777,0
0.6756855293622828,0.3193595473375035,1
-0.9229063399023163,0.05038214333200974,0
0.8433203587933606,-0.5147425125693983,0
-0.24671610254721243,-0.6110504049467582,0
0.4471793401505657,-0.6902484037612584,0
-0.8046795179079531,0.713262944587594,0
0.05065623835344524,-0.5167727370681181,0
-0.7392658784985287,0.7204144714180962,0
0.5031293423363898,-0.26505072626563786,0
0.14240658391051686,0.7102304370741856,1
-0.4336534317997598,0.9783865522864923,1
-0.9757630970194302,-0.6700441317909018,0
-0.9121104823812811,0.9881002289995833,0
0.16238268471929596,0.6777925070909578,1
0.8893795949292438,-0.7590095584385614,0
0.6417128912738004,0.8677374444212271,1
0.29773547497534203,-0.37157559534527795,0
0.6432518754092227,-0.6862042538877207,0
-0.8864072836712487,0.9796293422638693,0
-0.40926785335685056,-0.6109185970600435,0
0.5340275127267566,0.8343852141961727,1
-0.2761142239891341,-0.7530920188688779,0
0.8486202962459608,-0.20989054355035752,0
-0.1603174633410307,0.8332658810990163,1
0.769331423706545,0.6760173866040458,1
-0.847338065670443,0.09882039434834722,0
-0.5432892824554512,-0.18571250360846503,0
0.18371960274931087,-0.09276744581048457,0
0.021509181666340416,-0.011269040205512448,0
-0.986188625051893,-0.8350380059304825,0
0.49688929248832925,-0.0969299207071439,0
-0.7353040725492181,0.7308882805557202,0
0.47524834756299494,0.5000577424021693,1
0.1592177460750821,-0.888050700766918,0
0.5360700953467123,0.1347201003509817,1
-0.4735064009920298,0.39691984502639377,0
0.01616146335850277,0.9855775171089689,1
-0.09113473935118255,0.48762439429113336,0
-0.41629699922927,0.6869324108491361,0
-0.988827001976595,0.609270436040775,0
-0.5333364389944806,-0.8353430089200602,0
0.2471533562094539,0.9426699378943508,1
0.9277412927331257,0.5843783780094731,1
-0.20367743123178506,0.3724231259307036,0
-0.605806199429819,0.16010740406609836,0
0.9258411065210137,0.4046937269775641,1
0.44547601219937616,0.6502864203954641,1
-0.6643577131996361,-0.9318961449296452,0
-0.21346296655735286,0.8421893415182187,1
-0.49168837905838325,-0.5484015396311153,0
0.37892811693461637,-0.17346005409247223,0
-0.5535361793666249,0.555794770891876,0
-0.4716067561410262,0.7722243288605344,1
-0.38136742311150407,-0.23209432081013803,0
-0.3040337661566994,0.5915244146058789,0
-0.5986630236743467,-0.9460714675011428,0
-0.2792574826297636,0.4532042160254164,0
-0.07054358540471739,-0.6282882239797032,0
-0.417712840398053,0.9551835316197324,1
-0.08827047198043658,0.37860368124820987,0
0.3120594565336212,-0.8480558412373667,0
-0.18213313222513072,0.6612958365384676,1
0.40952584756366806,0.007064669983984917,0
0.612134949727676,0.6538129824251162,1
-0.041326557245981776,0.4741725254463982,0
0.40171013895242447,-0.5210276828639515,0
-0.21171541458997845,0.7115035512157584,1
-0.5524834958644553,-0.4051497942472593,0
0.5718942136570895,-0.5224354926910171,0
0.380913400227916,-0.24091554659047199,0
0.9893776609617422,0.5977162168970023,1
0.4736929258700451,0.7021573200410516,1
-0.5274264146024741,0.11240212196156274,0
0.08306864972896699,0.3477261665020661,0
0.31664558101572116,-0.4165580143953034,0
0.18352680912636088,-0.5239515398924093,0
-0.0020402417426290675,0.7377743868253344,1
-0.9943841237253437,-0.993487095838093,0
-0.37302728706930854,-0.12870646029170674,0
-0.05577056417074333,-0.8705718710149206,0
-0.6526901204235258,-0.9184772615546124,0
0.8053434699731776,0.14470191850528802,1
0.43632465916500074,-0.975970911126474,0
0.7967619679673497,-0.7740338258005526,0
0.003946194865884767,-0.36263869695789697,0
-0.9048700154808309,-0.49341633934669793,0
0.08002308547071513,-0.15928998965376318,0
0.4432336258843619,0.0912754850957258,1
-0.6369101819839058,0.4220596114194435,0
0.07668332285547597,-0.2633980815377506,0
